duns_number,company_name,tradestyle,address_line_1,address_line_2,city,state,postal_code,phone,website,revenue_raw,revenue_numeric,revenue_formatted,employees_total,employees_single_site,business_description,industry,ownership_type,entity_type,is_headquarters,contact_count,primary_contact_name,primary_contact_title,primary_contact_email_flag,primary_contact_phone_flag
081143638,Commers Enterprises,Roseville Properties,2575 Fairview Ave N Ste 250,,Saint Paul,Minnesota,55113-2607,1-651-633-6312,http://www.commers.com,1342247.0,1342247,1342247.0,9,9,Commers Enterprises is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,1,Robert Commers,President / Ceo,Y,Y
089696716,"ROSE CITY ELECTRIC COMPANY, INC.",,31208 County 71,,Eagle Bend,Minnesota,56446-1139,1-218-738-3188,http://www.rosecityinc.com,2403891.1,2403891.1,2403891.1,9,9,"Rose City Electric Company, Inc. is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,1,Lana Doll,Project Manager & Vice President & Assistant,Y,Y
043572010,Greater Minnesota Housing Fund,,332 Minnesota St Ste E1201,,Saint Paul,Minnesota,55101-1375,1-651-221-1997,http://www.gmhf.com,2.1142916E7,21142916,$21.1M,9,9,"Greater Minnesota Housing Fund is a membership organization, not elsewhere classified.",Associations and Organizations,Private,Independent,false,3,Andrea Brennan,President And Chief Executive Officer,Y,Y
129257393,US POSTAL SERVICE,,100 S 1St St Rm 428,,Minneapolis,Minnesota,55401-2049,,http://www.usps.com,2987085.0999999996,2987085.0999999996,2987085.0999999996,9,9,"Us Postal Service is primarily engaged in furnishing business services, not elsewhere classified, such as bondspersons, drafting services, lecture bureaus, notaries public, sign painting, speakers' bureaus, water softening services, and auctioneering services, on a commission or fee basis.",Miscellaneous Professional Services,Private,Independent,false,1,Tyler Sjolsvold,Chief Executive Officer,Y,Y
079671915,"Activated Research Company, LLC",,7561 Corporate Way,,Eden Prairie,Minnesota,55344-2022,1-612-787-2721,http://www.activatedresearch.com,4576519.0,4576519,4576519.0,9,9,"Activated Research Company, Llc is primarily engaged in manufacturing industrial inorganic chemicals, not elsewhere classified.",Basic Chemical Manufacturing,Private,Independent,false,3,Amy Jacobson,Operations Manager,Y,Y
135062821,Southeast Service Cooperative,,210 Woodlake Dr SE,,Rochester,Minnesota,55904-4513,1-507-281-6673,http://www.ssc.coop,2451832.0999999996,2451832.0999999996,2451832.0999999996,9,9,"Southeast Service Cooperative is primarily engaged in furnishing business services, not elsewhere classified, such as bondspersons, drafting services, lecture bureaus, notaries public, sign painting, speakers' bureaus, water softening services, and auctioneering services, on a commission or fee basis.",Miscellaneous Professional Services,Private,Independent,false,3,Bree Maki,School Board President,Y,Y
185395258,"STAT-EASE, INC.",,6 Pine Tree Dr Ste 245,,Arden Hills,Minnesota,55112-3719,1-612-378-9449,http://www.statease.com,1104923.0,1104923,1104923.0,9,9,"Stat-Ease, Inc. is primarily engaged in the design, development, and production of prepackaged computer software. Important products of this industry include operating, utility, and applications programs. Establishments of this industry may also provide services such as preparation of software documentation for the user-installation of software for the user; and training the user in the use of the software.",Software,Private,Independent,false,3,Martin Bezener,President And Chief Technology Officer,Y,Y
130650286,Truck Writers Inc,,8970 W 35W Service Dr Ne Ste 100,,Minneapolis,Minnesota,55449-6797,1-763-785-0500,http://www.truckwriters.com,2356753.1,2356753.1,2356753.1,9,9,"Agents primarily representing one or more insurance carriers, or brokers not representing any particular carriers primarily engaged as independent contractors in the sale or placement of insurance contracts with carriers, but not employees of the insurance carriers they represent. This industry also includes independent organizations concerned with insurance services.",Insurance Agents,Private,Independent,false,3,Judy Ahmer,President,Y,Y
047059539,Media Bridge Inc.,Media Bridge Advertising,212 3Rd Ave N Ste 140,,Minneapolis,Minnesota,55401-1434,1-612-353-6077,http://www.mediabridgeadvertising.com,5475438.1,5475438.1,5475438.1,9,9,"Media Bridge Inc. is primarily engaged in preparing advertising (writing copy, artwork, graphics, and other creative work) and placing such advertising in periodicals, newspapers, radio and television, or other advertising media for clients on a contract or fee basis.",Advertising Services,Private,Independent,false,3,Tarnika Mcdaniel,Vice President Of Strategic Partnerships,Y,Y
024880952,"Doucette's Landscaping & Contracting, Inc.",,19043 213Th St,,Little Falls,Minnesota,56345-5633,1-320-745-2025,,700533.9900000001,700533.9900000001,700533.9900000001,9,9,"Doucette's Landscaping & Contracting, Inc. is primarily engaged in performing a variety of lawn and garden services.",Building and Dwelling Services,Private,Independent,false,2,Dale Doucette,President,Y,Y
947207502,"DAILEY DATA PROCESSING, INC.",,12805 Highway 55 Ste 115,,Minneapolis,Minnesota,55441-3814,1-763-253-0477,http://www.daileydata.com,502798.01999999996,502798.01999999996,502798.01999999996,9,9,"Dailey Data Processing, Inc. is primarily engaged in providing computer processing and data preparation services. The service may consist of complete processing and preparation of reports from data supplied by the customer or a specialized service, such as data entry or making data processing equipment available on an hourly or time-sharing basis.",Data Processing,Private,Independent,false,2,Doug Huemoeller,President,Y,Y
825067184,"Xantel, Inc.",,12940 Harriet Ave S Ste 260C,,Burnsville,Minnesota,55337-3686,1-952-278-1901,http://www.xantel.com,643025.99,643025.99,643025.99,9,9,"Xantel, Inc. is primarily engaged in providing computer programming services on a contract or fee basis. Establishments of this industry perform a variety of additional services, such as computer software design and analysis; modifications of custom software; and training in the use of custom software.",Computer Programming,Private,Independent,false,3,Leo Thome,President,Y,Y
049585781,STERLING LTC,,905 N Main St,,Austin,Minnesota,55912-3357,1-507-433-7447,http://www.sterlingltcrx.com,590138.9700000001,590138.9700000001,590138.9700000001,9,9,"Sterling Ltc is primarily engaged in the retail sale of prescription drugs, proprietary drugs, and non-prescription medicines, and which may also carry a number of related lines, such as cosmetics, toiletries, tobacco, and novelty merchandise. These stores are included on the basis of their usual trade designation rather than on the stricter interpretation of commodities handled. This industry includes drug stores which also operate a soda fountain or lunch counter.",Pharmacies and Personal Care Stores,Private,Independent,false,2,Bev Burks,President,Y,Y
061260579,WHITE BEAR LAWN AND SNOW LLC,WHITE BEAR LAWN AND SNOW,1367 County Road H2,,Saint Paul,Minnesota,55110-2241,1-651-755-8390,http://www.whitebearlawnandsnow.com,1217333.0,1217333,1217333.0,9,9,White Bear Lawn And Snow Llc is primarily engaged in performing a variety of lawn and garden services.,Building and Dwelling Services,Private,Independent,false,1,Joseph Reil,Principal,Y,Y
034118173,LUMENIST LLC,,2713 France Ave S,,Minneapolis,Minnesota,55416-3907,1-612-200-8163,http://www.bolstercreative.com,1001873.0,1001873,1001873.0,9,9,"Lumenist Llc is primarily engaged in preparing advertising (writing copy, artwork, graphics, and other creative work) and placing such advertising in periodicals, newspapers, radio and television, or other advertising media for clients on a contract or fee basis.",Advertising Services,Private,Independent,false,3,Paul Sathis,Principal,Y,Y
013381894,EIR TESTING AND MAINTENANCE CO.,,22465 Berring Ave,,Farmington,Minnesota,55024-9798,,http://www.eirtesting.com,763836.98,763836.98,763836.98,9,9,"Eir Testing And Maintenance Co. is primarily engaged in furnishing building cleaning and maintenance services, not elsewhere classified, such as window cleaning, janitorial service, floor waxing, and office cleaning.",Building and Dwelling Services,Private,Independent,false,1,Dennis Betz,Principal,Y,Y
939731956,"GTW, INC.","UPS Stores, The",1346 W Arrowhead Rd,,Duluth,Minnesota,55811-2218,1-218-724-8595,http://locations.theupsstore.com,523172.01999999996,523172.01999999996,523172.01999999996,9,9,"Gtw, Inc. is primarily engaged in furnishing business services, not elsewhere classified, such as bondspersons, drafting services, lecture bureaus, notaries public, sign painting, speakers' bureaus, water softening services, and auctioneering services, on a commission or fee basis.",Miscellaneous Professional Services,Private,Independent,false,1,George Willingmyre,President,Y,Y
131304144,MINNESOTA INSURANCE GROUP INC,,15250 Wayzata Blvd Ste 103,,Wayzata,Minnesota,55391-1423,1-952-930-3661,http://www.mnagent.com,856607.02,856607.02,856607.02,9,9,"Agents primarily representing one or more insurance carriers, or brokers not representing any particular carriers primarily engaged as independent contractors in the sale or placement of insurance contracts with carriers, but not employees of the insurance carriers they represent. This industry also includes independent organizations concerned with insurance services.",Insurance Agents,Private,Independent,false,3,Dawn Janes,Chief Executive Officer,Y,Y
004613710,Drawets LLC,,345 Cedar St APT 115,,Saint Paul,Minnesota,55101-1044,1-651-703-0442,http://www.drawets.com,1025803.9999999999,1025803.9999999999,1025803.9999999999,9,9,"Drawets Llc is primarily engaged in providing computer programming services on a contract or fee basis. Establishments of this industry perform a variety of additional services, such as computer software design and analysis; modifications of custom software; and training in the use of custom software.",Computer Programming,Private,Independent,false,1,Albert Steward,Chief Executive Officer,Y,Y
834992398,Wade Financial Group Inc,,1695 Highway 169 N,,Minneapolis,Minnesota,55441-4250,1-763-797-9577,http://www.bergerfinancialgroup.com,992118.0,992118,992118.0,9,9,"Wade Financial Group Inc is primarily engaged in furnishing operating counsel and assistance to managements of private, nonprofit, and public organizations. These establishments generally perform a variety of activities, such as strategic and organizational planning; financial planning and budgeting; marketing objectives and policies; information systems planning, evaluation and selection; human resource policies and practices planning; and production scheduling and control planning.",Consulting Services,Private,Independent,false,3,Jerry Wade,President,Y,Y
